ID,name,name2,typ,role,role2,Verwandtschaft,place,state,polit,beruf,spezifik,sex,institution,institution2,family,,,,,,,,,
A19,Dr. Johann Volk,,Person,,Doktor,,,,,,,male,,,,,,,,,,,,
A190,Barbara Barbierer,,Person,Bürger zu Amberg,,,Amberg,fremder Bürger,,,,female,,,,,,,,,,,,
A1900,Baumgartenberg ,,Person,,,,"sw. Grein, Oberösterreich",,,,,male,,,,,,,,,,,,
A1901,Bayern,,Person,,,,,,,,,male,,,,,,,,,,,,
A1902,Beatrix Zenge zu Schneeberg,,Person,,,,,,,,,female,,,,,,,,,,,,
A1903,"Beckenknecht, N. N., ein",,Person,,,,,,,,,male,,,,,,,,,,,,
A1904,Beckschlager,,Person,,,,Nürnberg ,,,,,male,,,,,,,,,,,,
A1905,Ber Rebstock,,Person,Hauptmann St. Jörgenschild,,,,,,Militär,,male,,,,,,,,,,,,
A1906,"Beringer, F.",,Person,,,,,,,,,male,,,,,,,,,,,,
A1907,Bernhard Grarock,,Person,Amtmann zu Villach,,,Villach,,Funktionsträger,,Amtmann,male,,,,,,,,,,,,
A1908,Bernhard Kreis von Lindenfels,,Person,,,,,,,,,male,,,,,,,,,,,,
A1909,Bernhard Planck,,Person,,,,,,,,,male,,,,,,,,,,,,
A191,Bartholomeus Druse,,Person,Bürger zu Schmalkalden,,,Schmalkalden,fremder Bürger,,,,male,,,,,,,,,,,,
A1910,Bernhard von Giech,,Person,,,,,,,,,male,,,,,,,,,,,,
A1911,Bernhard von Treben zu Kaaden,,Person,,,,,,,,,male,,,,,,,,,,,,
A1912,Bernhard von Zinnenburg zu Schönburg ,,Person,,,,"bei Türnau, südöstlich Mährisch Trübau, Mähren",,,,,male,,,,,,,,,,,,
A1913,Berthold Beckschlager,,Person,,,,,,,,,male,,,,,,,,,,,,
A1914,Berthold Biberteraw,,Person,,,,,,,,,male,,,,,,,,,,,,
A1915,Berthold Letzelter von Ingolstadt,,Person,,,,Ingolstadt,,,,,male,,,,,,,,,,,,
A1916,Berthold Ratz von Wiesenbach,,Person,,,,,,,,,male,,,,,,,,,,,,
A1917,Berthold Waldstromer,,Person,,,,,,,,,male,,,,,,,,,,,,
A1918,Berthold Wetzel,,Person,,,,,,,,,male,,,,,,,,,,,,
A1919,Berthold Winterschmid,,Person,,,,,,,,,male,,,,,,,,,,,,
A192,Bartholomeus Zeidler,,Person,Bürger zu Würzburg,,,Würzburg,fremder Bürger,,,,male,,,,,,,,,,,,
A1920,Berthold Zudenreuter,,Person,,,,,,,,,male,,,,,,,,,,,,
A1921,Bertholdsdorf ,,Person,,,,,,,,,male,,,,,,,,,,,,
A1922,Bertram Pfuel,,Person,,,,,,,,,male,,,,,,,,,,,,
A1923,Biberteraw ,,Ort,,,,Biberthau?,,,,,,,,,,,,,,,,,
A1924,Bischofsheim ,,Person,,,,"Tauberbischofsheim, sw. Würzburg",,,,,male,,,,,,,,,,,,
A1925,Bischofteinitz ,,Person,,,,"sw. Pilsen, Böhmen",,,,,male,,,,,,,,,,,,
A1926,böhmische Gesellen,,Person,,,,,,,,,male,,,,,,,,,,,,
A1927,Bohuslaw von Seeberg ,,Person,,,,"nw. Eger, Böhmen",,,,,male,,,,,,,,,,,,
A1928,Bote von Ulm,,Person,,,,Ulm,,fremder Rat,,,male,,,,,,,,,,,,
A1929,Brabant ,,Region,,,,Belgien,,,,,,,,,,,,,,,,,
A193,C. Weisgerber,,Person,Bürger zu Miltenberg,,,Miltenberg,fremder Bürger,,,,male,,,,,,,,,,,,
A1930,Braun Truchseß von Reichmannsdorf,,Person,,,,,,,,,male,,,,,,,,,,,,
A1931,Brun Stigler,,Person,,,,,,,,,male,,,,,,,,,,,,
A1932,Brüssel ,,Person,,,,Belgien,,,,,male,,,,,,,,,,,,
A1933,Buchhorn ,,Person,,,,"Friedrichshafen, Bad. Württ.",,,,,male,,,,,,,,,,,,
A1934,Büchsenmeister Friedrich zu Heilbronn,,Person,Büchsenmeister,,,Heilbronn,,,Handwerker,,male,,,,,,,,,,,,
A1935,"Büchsenmeister, Fridmann ",,Person,,,,Name oder Beruf?,,,,,male,,,,,,,,,,,,
A1936,Bürger zu Nürnberg,,Personengruppe,,,,Nürnberg,Nürnberger Bürger,,,,male,,,,,,,,,,,,
A1937,Bürgermeister Rumel,,Person,,,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,,,,,,,,,,
A1938,Burian von Guttenstein zu Preitenstein ,,Person,,,,,,,,,male,,,,,,,,,,,,
A1939,Burian vonKolowrat,,Person,,,,,,,,,male,,,,,,,,,,,,
A194,Christoph,,Person,Bürger zu Prag,,,Prag,fremder Bürger,,,,male,,,,,,,,,,,,
A1940,Burkard zu Abenberg von Seckendorff ,,Person,,,,,,,,,male,,,,,,,,,,,,
A1941,Burkart Schenkin,,Person,,,,,,,,,male,,,,,,,,,,,,
A1942,Burkhard Metzler,,Person,,,,,,,,,male,,,,,,,,,,,,
A1943,Burkhard von Heßberg,,Person,,,Sohn,,,,,,male,,,,,,,,,,,,
A1944,Burkhard von Seckendorff ,,Person,,,,,,,,,male,,,,,,,,,,,,
A1945,Burkhard von Wollmershausen,,Person,,,,,,,,,male,,,,,,,,,,,,
A1946,"Bynnen, F.",,Person,,,,,,,,,male,,,,,,,,,,,,
A1947,C. Kaltenhauser,,Person,,,,,,,,,male,,,,,,,,,,,,
A1948,C. Kraus,,Person,,,,,,,,,male,,,,,,,,,,,,
A1949,C. Leypolt,,Person,Hintersasse von Contz und Ulrich von Laufamholz zu Buchfeld,,,,Hintersasse,,,,male,,,,,,,,,,,,
A195,Clas Nickel,,Person,Bürger zu Weissenburg,,,Weissenburg,fremder Bürger,,,,male,,,,,,,,,,,,
A1950,C. Müllner,,Person,,,,,,,,,male,,,,,,,,,,,,
A1951,C. Schilher,,Person,,,,,,,,,male,,,,,,,,,,,,
A1952,C. Schuster,,Person,,,,,,,,,male,,,,,,,,,,,,
A1953,C. Smid von Schweinfurt,,Person,,,,,,,,,male,,,,,,,,,,,,
A1954,C. Vischer,,Person,,,,,,,,,male,,,,,,,,,,,,
A1955,C. Wagner,,Person,,,,,,,,,male,,,,,,,,,,,,
A1956,Cadolzburg ,,Person,,,,w. Nürnberg,,,,,male,,,,,,,,,,,,
A1957,Camrerin,,Person,,,Schwester des Martin Sindolt ,,,,,,female,,,,,,,,,,,,
A1958,Christoffel Fuchs,,Person,,,,,,,,,male,,,,,,,,,,,,
A1959,Christoph Fuchs,,Person,,,,,,,,,male,,,,,,,,,,,,
A196,Contz Diem,,Person,Bürger zu Bernheim,,,Bernheim,fremder Bürger,,,,male,,,,,,,,,,,,
A1960,Christoph Leinleutrer,,Person,,,,,,,,,male,,,,,,,,,,,,
A1961,Christoph Rebstock,,Person,,,,,,,,,male,,,,,,,,,,,,
A1962,Christoph von Ellerbach,,Person,,,,sö. Dillingen,,,,,male,,,,,,,,,,,,
A1963,Christoph von Freudenberg,,Person,,,,nö. Amberg,,,,,male,,,,,,,,,,,,
A1964,Christoph von Wolfstein,,Person,Pfleger zu Hirschberg,,,Hirschberg,,Funktionsträger,,Pfleger,male,,,,,,,,,,,,
A1965,Christoph Waltenhofer,,Person,,,,,,,,,male,,,,,,,,,,,,
A1966,Christoph Weidenhuler,,Person,,,,,,,,,male,,,,,,,,,,,,
A1967,Clara Gollater,,Person,,,Frau von Paul Gollater,,,,,,female,,,,,,,,,,,,
A1968,Clara Kapferin,,Person,,,Witwe des Jobst,,,,,,female,,,,,,,,,,,,
A1969,Clara Oratschin,,Person,,,,,,,,,male,,,,,,,,,,,,
A197,Contz Peutler,,Person,Bürger zu Forchheim,,,Forchheim,fremder Bürger,,,,male,,,,,,,,,,,,
A1970,Clas Heckel,,Person,,,,,,,,,male,,,,,,,,,,,,
A1971,Clas Herdegen,,Person,,,,,,,,,male,,,,,,,,,,,,
A1972,Clas Hirt,,Person,,,,,,,,,male,,,,,,,,,,,,
A1973,Clas Karlstein,,Person,,,,,,,,,male,,,,,,,,,,,,
A1974,Clas Pfaff,,Person,,,,,,,,,male,,,,,,,,,,,,
A1975,Clas Scheitlin,,Person,,,,,,,,,male,,,,,,,,,,,,
A1976,Clas Schindelin von Ravensburg,,Person,,,,Ravensburg,,,,,male,,,,,,,,,,,,
A1977,Clas von Giech,,Person,,,,,,,,,male,,,,,,,,,,,,
A1978,Clas von Kottnauer,,Person,Hauptmann zu Münchberg,,,Münchberg,,,Militär,,male,,,,,,,,,,,,
A1979,Clas von Wannbach ,,Person,,,,nö. Forchheim,,,,,male,,,,,,,,,,,,
A198,Conz Durrhof,,Person,Bürger zu Würzburg,,Sohn des Mertin Durrhof,Würzburg,fremder Bürger,,,,male,,,,,,,,,,,,
A1980,Clas Wecklin,,Person,,,,,,,,,male,,,,,,,,,,,,
A1981,Clas Weltz von Wöhrd,,Person,,,,,,,,,male,,,,,,,,,,,,
A1982,Clas Wirt von Zipplingen,,Person,,,,Zipplingen,,,,,male,,,,,,,,,,,,
A1983,Claus Geyer,,Person,,,,,,,,,male,,,,,,,,,,,,
A1984,Claus Munter,,Person,,,,,,,,,male,,,,,,,,,,,,
A1985,Claus Peurl,,Person,,,,,,,,,male,,,,,,,,,,,,
A1986,Claus Rucktasch,,Person,,,,,,,,,male,,,,,,,,,,,,
A1987,Claus Scherrer,,Person,,,,,,,,,male,,,,,,,,,,,,
A1988,Claus Swerzer,,Person,,,,,,,,,male,,,,,,,,,,,,
A1989,Claus von Fechenbach ,,Person,,,,,,,,,male,,,,,,,,,,,,
A199,Conz Prügel,,Person,Bürger zu Markt Erlbach,,,Markt Erlbach,fremder Bürger,,,,male,,,,,,,,,,,,
A1990,Claus Weilersbach,,Person,Untervogt zu Dachsbach,,,Dachsbach,,Funktionsträger,,Untervogt,male,,,,,,,,,,,,
A1991,Claus Zeisinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A1992,Clemens Hör von St. Gallen,,Person,,,,,,,,,male,,,,,,,,,,,,
A1993,Clenslin,,Person,Knecht des Gilg von Seckendorff,,,,Knecht,,,,male,,,,,,,,,,,,
A1994,Colen ,,Person,,,,,,,,,male,,,,,,,,,,,,
A1995,Contz,,Person,Knecht des Lienhard Groland,,,,Knecht,,,,male,,,,,,,,,,,,
A1996,Contz Aichstock,,Person,,,,,,,,,male,,,,,,,,,,,,
A1997,Contz Ambais,,Person,,,,,,,,,male,,,,,,,,,,,,
A1998,Contz Anspach,,Person,,,,,,,,,male,,,,,,,,,,,,
A1999,Contz Armbauer von Spalt,,Person,,,,,,,,,male,,,,,,,,,,,,
A2,Sigmund von Seckendorff ,,Person,,Amtmann zu Cadolzburg,,Cadolzburg,Niederadel,Funktionsträger,,Amtmann,male,,,,,,,,,,,,
A20,Dr. Ulrich Aumeier,,Person,custer in Bayern,Doktor,,,,,,,male,,,,,,,,,,,,
A200,Conz Schilherin,,Person,Bürger zu Auerbach,,,Auerbach,fremder Bürger,,,,male,,,,,,,,,,,,
A2000,Contz Back von Wahrberg,,Person,,,,Wahrberg,,,,,male,,,,,,,,,,,,
A2001,Contz Beheim,,Person,,,,,,,,,male,,,,,,,,,,,,
A2002,Contz Bruckenslegen,,Person,,,,,,,,,male,,,,,,,,,,,,
A2003,Contz Doll,,Person,,,,,,,,,male,,,,,,,,,,,,
A2004,Contz Eberlin,,Person,,,,,,,,,male,,,,,,,,,,,,
A2005,Contz Förtsch,,Person,Diener des Hans Marschalk,,,,Diener,,,,male,,,,,,,,,,,,
A2006,Contz Franck,,Person,,,,,,,,,male,,,,,,,,,,,,
A2007,Contz Frey von Polsdorf,,Person,,,,,,,,,male,,,,,,,,,,,,
A2008,Contz Furst,,Person,,,,,,,,,male,,,,,,,,,,,,
A2009,Contz Gerner,,Person,,,,,,,,,male,,,,,,,,,,,,
A201,Cristan Haubt,,Person,Bürger zu Erfurt,,,Erfurt,fremder Bürger,,,,male,,,,,,,,,,,,
A2010,Contz Gernig,Gering?,Person,,,,,,,,,male,,,,,,,,,,,,
A2011,Contz Hase von Lautersee,,Person,,,,Lautersee,,,,,male,,,,,,,,,,,,
A2012,Contz Hebenstein,,Person,,,,,,,,,male,,,,,,,,,,,,
A2013,Contz Hergot,,Person,,,,,,,,,male,,,,,,,,,,,,
A2014,Contz Hiltgart,,Person,,,,,,,,,male,,,,,,,,,,,,
A2015,Contz Hofmann,,Person,,,,,,,,,male,,,,,,,,,,,,
A2016,Contz Holtzmann,,Person,,,,,,,,,male,,,,,,,,,,,,
A2017,Contz Johel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2018,Contz Kalb,,Person,,,,,,,,,male,,,,,,,,,,,,
A2019,Contz Kaufmann,,Person,,,,,,,,,male,,,,,,,,,,,,
A2020,Contz Knopf,,Person,,,,,,,,,male,,,,,,,,,,,,
A2021,Contz Knutel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2022,Contz Lindenlab,,Person,,,,,,,,,male,,,,,,,,,,,,
A2023,Contz Meyer von Pfaffenhofen,,Person,,,,,,,,,male,,,,,,,,,,,,
A2024,Contz Mordung,,Person,,,,,,,,,male,,,,,,,,,,,,
A2025,Contz Muffel von Leinburg,,Person,,,,,,,,,male,,,,,,,,,,,,
A2026,Contz Müllner,,Person,,,,,,,,,male,,,,,,,,,,,,
A2027,Contz Ott,,Person,,,,,,,,,male,,,,,,,,,,,,
A2028,Contz Ott zu Eichstätt ,,Person,,,,Eichstätt,,,,,male,,,,,,,,,,,,
A2029,Contz Potz,,Person,,,,,,,,,male,,,,,,,,,,,,
A203,Cuntz Laur,,Person,"Bürger zu N., jetzt zu Erfurt",,,Erfurt,fremder Bürger,,,,male,,,,,,,,,,,,
A2030,Contz Protwurm,,Person,,,,,,,,,male,,,,,,,,,,,,
A2031,Contz Pruchmann,,Person,,,,,,,,,male,,,,,,,,,,,,
A2032,Contz Pruckenslegel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2033,Contz Ramersdorfer von Bellhofen,,Person,,,,,,,,,male,,,,,,,,,,,,
A2034,Contz Rat,,Person,,,,,,,,,male,,,,,,,,,,,,
A2035,Contz Reuschel,,Person,,,,,,,,,,,,,,,,,,,,,
A2036,Contz Rudolf,,Person,,,,,,,,,male,,,,,,,,,,,,
A2037,Contz Schetzl von Altenfelden,,Person,,,,Altenfelden,,,,,male,,,,,,,,,,,,
A2038,Contz Schlemer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2039,Contz Schneider von Hiltmannsdorf,,Person,,,,Hiltmannsdorf,,,,,male,,,,,,,,,,,,
A204,der lange Cristan,,Person,Bürger zu Hersbruck,,,Hersbruck,fremder Bürger,,,,male,,,,,,,,,,,,
A2040,Contz Schult,,Person,,,,,,,,,male,,,,,,,,,,,,
A2041,Contz Slegel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2042,Contz Slipffenberg,,Person,,,,,,,,,male,,,,,,,,,,,,
A2043,Contz Smid,,Person,,,,,,,,,male,,,,,,,,,,,,
A2044,Contz Smid von Lutzelow,,Person,,,,,,,,,male,,,,,,,,,,,,
A2045,Contz Smid zu Ippesheim,,Person,,,,,,,,,male,,,,,,,,,,,,
A2046,Contz Sneyder von Lauterhofen,,Person,,,,,,,,,male,,,,,,,,,,,,
A2047,Contz Stierberger,,Person,,,,,,,,,male,,,,,,,,,,,,
A2048,Contz Storn zum Spieß,,Person,,,,,,,,,male,,,,,,,,,,,,
A2049,Contz Stroling,,Person,,,,,,,,,male,,,,,,,,,,,,
A2050,Contz Stübich,,Person,,,,,,,,,male,,,,,,,,,,,,
A2051,Contz Swab,,Person,,,,,,,,,male,,,,,,,,,,,,
A2052,Contz Swanfuß,,Person,,,,,,,,,male,,,,,,,,,,,,
A2053,Contz Swartz,,Person,,,,,,,,,male,,,,,,,,,,,,
A2054,Contz Tartschenfeind,,Person,,,,,,,,,male,,,,,,,,,,,,
A2055,Contz Vochs,,Person,,,,,,,,,male,,,,,,,,,,,,
A2056,Contz Vogel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2057,Contz von Abenberg,,Person,,,,,,,,,male,,,,,,,,,,,,
A2058,Contz von Giech,,Person,,,,,,,,,male,,,,,,,,,,,,
A2059,Contz von Heideck,,Person,,,,,,,,,male,,,,,,,,,,,,
A206,der Pappenheimer,,Person,Bürger zu Wörth,,,Wörth,fremder Bürger,,,,male,,,,,,,,,,,,
A2060,Contz von Laufamholz ,,Person,,,,,,,,,male,,,,,,,,,,,,
A2061,Contz von Och,,Person,Diener Heinrichs von Gera,,,,Diener,,,,male,,,,,,,,,,,,
A2062,Contz von Schmalkalden,,Person,,,,,,,,,male,,,,,,,,,,,,
A2063,Contz von Seckendorff ,,Person,,,,,,,,,male,,,,,,,,,,,,
A2064,Contz von Thüngfeld,,Person,,,,"bei Schlüsselfeld, n. Neustadt a. d. Aisch",,,,,male,,,,,,,,,,,,
A2065,Contz von Watzdorf ,,Person,,,,,,,,,male,,,,,,,,,,,,
A2066,Contz Wagner von Markt Erlbach,,Person,,,,,,,,,male,,,,,,,,,,,,
A2067,Contz Weber von Michelbach zu Hetzles,,Person,,,,,,,,,male,,,,,,,,,,,,
A2068,Contz Weiss zu Kottensdorf,,Person,,,,Kottensdorf,,,,,male,,,,,,,,,,,,
A2069,Contz Wider von Kemnath,,Person,,,,Kemnath,,,,,male,,,,,,,,,,,,
A207,der Prenner,,Person,Bürger zu Lauf,,,Lauf,fremder Bürger,,,,male,,,,,,,,,,,,
A2070,Contz Wundel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2071,Contz Wurfpein,,Person,,,,,,,,,male,,,,,,,,,,,,
A2072,Contz zu Hetzles von Peunting,,Person,,,,,,,,,male,,,,,,,,,,,,
A2073,Contz Zwinzer zu Randersacker,,Person,,,,Randersacker,,,,,male,,,,,,,,,,,,
A2074,Conz Goßolt zu Pottendorf,,Person,,,,Pottendorf,,,,,male,,,,,,,,,,,,
A2075,Conz Hertlin,,Person,,,,,,,,,male,,,,,,,,,,,,
A2076,Conz Neubauer zu Gremsdorf,,Person,,,,Gremsdorf,,,,,male,,,,,,,,,,,,
A2077,Conz Puttner,,Person,,,,,,,,,male,,,,,,,,,,,,
A2078,Conz Rüdt von Bödigheim,,Person,,,,,,,,,male,,,,,,,,,,,,
A2079,Conz Stark,,Person,,,,,,,,,male,,,,,,,,,,,,
A208,der Smid,,Person,Bürger zu Zwickau,,,Zwickau,fremder Bürger,,,,male,,,,,,,,,,,,
A2080,Conz Thoman,,Person,,,,,,,,,male,,,,,,,,,,,,
A2081,Conz Wagner zu Renzenhof,,Person,,,,,,,,,male,,,,,,,,,,,,
A2082,Conz Zerngibel,,Person,Hauptmann zu Lichtenau,,,Lichtenau,,,Militär,,male,,,,,,,,,,,,
A2083,"Crist, Burkhard, Tochter des ~",,Person,,,,,,,,,male,,,,,,,,,,,,
A2084,Cristan Eberhard,,Person,,,Schwiegersohn des Hermann Dringenberg,,,,,,male,,,,,,,,,,,,
A2085,Cristan Elblin,,Person,,,,,,,,,male,,,,,,,,,,,,
A2086,Cristan Fleischmann,,Person,,,,,,,,,male,,,,,,,,,,,,
A2087,Cristan Imhof,,Person,,,,,,,,,male,,,,,,,,,,,,
A2088,Cristan Jarstorfer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2089,Cristan Koler,,Person,,,,,,,,,male,,,,,,,,,,,,
A209,Dieter Walz,,Person,Hammermeister zu Güntersthal,,,Güntersthal,fremder Bürger,,Handwerker,,male,,,,,,,,,,,,
A2090,Cristan Stentz von Berg,,Person,,,,,,,,,male,,,,,,,,,,,,
A2091,Cristan von Wolfstein zu Sulzbürg,,Person,,,,,,,,,male,,,,,,,,,,,,
A2092,Cristan Weiss,,Person,,,,,,,,,male,,,,,,,,,,,,
A2093,Cristoffel Kreuzinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A2094,Cuntz Beheim von Rothenburg,,Person,,,,,,,,,male,,,,,,,,,,,,
A2095,Cuntz Beyer von Schmalwiesen,,Person,,,,,,,,,male,,,,,,,,,,,,
A2096,Cuntz Camerer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2097,Cuntz Doll von Gostenhof,,Person,,,,,,,,,male,,,,,,,,,,,,
A2098,Cuntz Fluck von Rittersbach,,Person,,,,Rittersbach,,,,,male,,,,,,,,,,,,
A2099,Cuntz Forsch ,"= Förtsch, Contz?",Person,,,,,,,,,male,,,,,,,,,,,,
A21,Graf Nicolas von Leiningen,,Person,Graf von Leiningen,Domdekan zu Köln,,,Kleriker,,,Graf,male,Domkapitel Köln,,,,,,,,,,,
A210,Eberhard Schreiber,,Person,Bürger zu Auerbach,,,Auerbach,fremder Bürger,,,,male,,,,,,,,,,,,
A2100,Cuntz Hedler,,Person,,,,,,,,,male,,,,,,,,,,,,
A2101,Cuntz Hübner,,Person,,,,,,,,,male,,,,,,,,,,,,
A2102,Cuntz Lanckmeier,,Person,,,,,,,,,male,,,,,,,,,,,,
A2103,Cuntz Muffel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2104,Cuntz Ortwin,,Person,,,,,,,,,male,,,,,,,,,,,,
A2105,Cuntz Scharf,,Person,,,,,,,,,male,,,,,,,,,,,,
A2106,Cuntz Schneider,,Person,,,,,,,,,male,,,,,,,,,,,,
A2107,Cuntz Schneider zu Pfalzpaint,,Person,,,,,,,,,male,,,,,,,,,,,,
A2108,Cuntz Stoltz,,Person,,,,,,,,,male,,,,,,,,,,,,
A2109,Cuntz von Stettenberg ,,Person,Hauptmann zu Ochsenfurt,,,Ochsenfurt,,,Militär,,male,,,,,,,,,,,,
A211,Eberhard Stieber,,Person,,,Vetter von Fritz und Anton Stieber,,fremder Bürger,,,,male,,,,,,,,,,,,
A2110,Cuntz Wieselkopf,,Person,,,,,,,,,male,,,,,,,,,,,,
A2111,Cunz Ziechendorfer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2112,"Degen, C.",,Person,Diener der von Rothenburg,,,Rothenburg,Diener,fremder Rat,,,male,Rothenburg,,,,,,,,,,,
A2113,der Aichler,,Person,,,,,,,,,male,,,,,,,,,,,,
A2114,der alte Eisenmanger,,Person,,,,,,,,,male,,,,,,,,,,,,
A2115,der alte und der junge Critzelmeier,,Person,,,,,,,,,male,,,,,,,,,,,,
A2116,der Amman,,Person,,,,,,,,,male,,,,,,,,,,,,
A2117,der Anbays,,Person,,,,,,,,,male,,,,,,,,,,,,
A2118,der Auer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2119,der Bamberger,,Person,,,,,,,,,male,,,,,,,,,,,,
A212,Eberhard Storch,,Person,Bürger zu Coburg,,,Coburg,fremder Bürger,,,,male,,,,,,,,,,,,
A2120,der Bircknauer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2121,der Derrsattel,,Person,Diener der von Nördlingen,,,Nördlingen,Diener,fremder Rat,,,male,Nördlingen,,,,,,,,,,,
A2122,der Dispot,,Person,,,,,,,,,male,,,,,,,,,,,,
A2123,der Dursmid,,Person,,,,,,,,,male,,,,,,,,,,,,
A2124,der Erckel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2125,der Fleming,,Person,,,,,,,,,male,,,,,,,,,,,,
A2126,der Flintsch von Reuth,,Person,,,,Reuth,,,,,male,,,,,,,,,,,,
A2127,der Frauenwirt Cunzlin,,Person,,,,,,,,,male,,,,,,,,,,,,
A2128,der Furnschild,,Person,,,,,,,,,male,,,,,,,,,,,,
A2129,der Fütrer,,Person,,,,,,,,,male,,,,,,,,,,,,
A213,"Egen,Glockengießer Hans",,Person,Bürger zu Reutlingen,,,Reutlingen,fremder Bürger,,,,male,,,,,,,,,,,,
A2130,der Galster,,Person,,,,,,,,,male,,,,,,,,,,,,
A2131,der Gelhart,,Person,,,,,,,,,male,,,,,,,,,,,,
A2132,der Goldner,,Person,,,,,,,,,male,,,,,,,,,,,,
A2133,der Goldschmid,,Person,,,,,,,,,male,,,,,,,,,,,,
A2134,der Gosenmeister,,Person,,,,,,,,,male,,,,,,,,,,,,
A2135,der Greulich,,Person,,,,,,,,,male,,,,,,,,,,,,
A2136,der Gruber,,Person,,,,,,,,,male,,,,,,,,,,,,
A2137,der Guldinschreiber,,Person,,,,,,,,,male,,,,,,,,,,,,
A2138,der Haid,,Person,,,,,,,,,male,,,,,,,,,,,,
A2139,der Halbwachs,,Person,,,,,,,,,male,,,,,,,,,,,,
A214,Else Volendrin,,Person,Bürger zu Freiburg,,,Freiburg,fremder Bürger,,,,female,,,,,,,,,,,,
A2140,der Harder von Bellhofen,,Person,,,,Bellhofen,,,,,male,,,,,,,,,,,,
A2141,der Haug,,Person,,,,,,,,,male,,,,,,,,,,,,
A2142,der Hegnein,,Person,,,,,,,,,male,,,,,,,,,,,,
A2143,der Heinrich,,Person,,,,,,,,,male,,,,,,,,,,,,
A2144,der Herold,,Person,,,,,,,,,male,,,,,,,,,,,,
A2145,der Hetzel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2146,der Heurauß,,Person,,,,,,,,,male,,,,,,,,,,,,
A2147,der Hirt,,Person,,,,,,,,,male,,,,,,,,,,,,
A2148,der Horker,,Person,,,,,,,,,male,,,,,,,,,,,,
A2149,der Hubner,,Person,,,,,,,,,male,,,,,,,,,,,,
A215,Endres Cleppnich,,Person,Bürgermeister zu Dortmund,,,Dortmund,fremder Bürger,fremder Rat,,,male,,,,,,,,,,,,
A2150,der Hübner,,Person,,,,,,,,,male,,,,,,,,,,,,
A2151,der Hundter,,Person,,,,,,,,,male,,,,,,,,,,,,
A2152,der Kellerheinslin,,Person,,,,,,,,,male,,,,,,,,,,,,
A2153,der Keser von Roth,,Person,,,,Roth,,,,,male,,,,,,,,,,,,
A2154,der Kessler,,Person,,,,,,,,,male,,,,,,,,,,,,
A2155,der Ketzel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2156,der Kiefhaber,,Person,,,,,,,,,male,,,,,,,,,,,,
A2157,der Kochel,,Person,,,,,,,,,male,,,,,,,,,,,,
A2158,der Konhofer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2159,der Kugelin,,Person,,,,,,,,,male,,,,,,,,,,,,
A216,Endres Frickinger,,Person,Bürger zu Augsburg,,,Augsburg,fremder Bürger,,,,male,,,,,,,,,,,,
A2160,der Kürsner von Neunkirchen,,Person,,,,Neunkirchen,,,,,male,,,,,,,,,,,,
A2161,der Landauer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2162,der Landschreiber,,Person,,,,,,,,,male,,,,,,,,,,,,
A2163,der lange Jakob,,Person,,,,,,,,,male,,,,,,,,,,,,
A2164,der Langhans,,Person,,,,,,,,,male,,,,,,,,,,,,
A2165,der Lebhertz,,Person,,,,,,,,,male,,,,,,,,,,,,
A2166,der Leitner,,Person,,,,,,,,,male,,,,,,,,,,,,
A2167,der Leminger,,Person,,,,,,,,,male,,,,,,,,,,,,
A2168,der Lenterhover,,Person,,,,,,,,,male,,,,,,,,,,,,
A2169,der Liechtenberger,,Person,,,Vetter der Gebrüder Hirschaid,,,,,,male,,,,,,,,,,,,
A217,Endres Fridmann,,Person,Bürger zu Eger,,,Eger,fremder Bürger,,,,male,,,,,,,,,,,,
A2170,der Lienhard,,Person,,,,,,,,,male,,,,,,,,,,,,
A2171,der Lintenschuster,,Person,,,,,,,,,male,,,,,,,,,,,,
A2172,der Loderheinz von Schnaittach,,Person,,,,Schnaittach,,,,,male,,,,,,,,,,,,
A2173,der Mistelbeck,,Person,,,,,,,,,male,,,,,,,,,,,,
A2174,der Mugenhofer,,Person,,,,,,,,,male,,,,,,,,,,,,
A2175,der Negiber,,Person,,,,,,,,,male,,,,,,,,,,,,
A2176,der Neidecker,,Person,,,,,,,,,male,,,,,,,,,,,,
A2177,der Nordlinger,,Person,,,,,,,,,male,,,,,,,,,,,,
