IdPerson,Name,Rolle,IdBER
A484,Asmus Eberstein,SENDER_IN,BER3430
A484,Asmus Eberstein,MENTIONED_IN,BER4118
A484,Asmus Eberstein,SENDER_IN,BER5134
A484,Asmus Eberstein,SENDER_IN,BER6157
A484,Asmus Eberstein,SENDER_IN,BER6201
A484,Asmus Eberstein,SENDER_IN,BER6931
A484,Asmus Eberstein,SENDER_IN,BER6932
A484,Asmus Eberstein,SENDER_IN,BER6935
A484,Asmus Eberstein,MENTIONED_IN,BER7496
A484,Asmus Eberstein,MENTIONED_IN,BER7515
A484,Asmus Eberstein,SENDER_IN,BER7682
A484,Asmus Eberstein,SENDER_IN,BER7859
A484,Asmus Eberstein,MENTIONED_IN,BER7871
A484,Asmus Eberstein,MENTIONED_IN,BER7886
A484,Asmus Eberstein,MENTIONED_IN,BER7931
A484,Asmus Eberstein,MENTIONED_IN,BER7953
A484,Asmus Eberstein,MENTIONED_IN,BER7966
A484,Asmus Eberstein,MENTIONED_IN,BER7979
A484,Asmus Eberstein,MENTIONED_IN,BER7991
A484,Asmus Eberstein,MENTIONED_IN,BER8023
A484,Asmus Eberstein,SENDER_IN,BER8030
A1863,Atzelsberg ,MENTIONED_IN,BER803
A1864,"Auerin,Priorin zu Frauenaurach Elsbet",SENDER_IN,BER663
A1529,Augsburg ,SENDER_IN,BER8252
A1529,Augsburg ,SENDER_IN,BER28
A1529,Augsburg ,SENDER_IN,BER270
A1529,Augsburg ,SENDER_IN,BER291
A1529,Augsburg ,SENDER_IN,BER457
A1529,Augsburg ,SENDER_IN,BER695
A1529,Augsburg ,MENTIONED_IN,BER695
A1529,Augsburg ,SENDER_IN,BER806
A1529,Augsburg ,SENDER_IN,BER829
A1529,Augsburg ,SENDER_IN,BER961
A1529,Augsburg ,MENTIONED_IN,BER982
A1529,Augsburg ,SENDER_IN,BER1001
A1529,Augsburg ,SENDER_IN,BER1007
A1529,Augsburg ,SENDER_IN,BER1014
A1529,Augsburg ,MENTIONED_IN,BER1086
A1529,Augsburg ,SENDER_IN,BER1222
A1529,Augsburg ,SENDER_IN,BER1384
A1529,Augsburg ,SENDER_IN,BER1647
A1529,Augsburg ,SENDER_IN,BER1765
A1529,Augsburg ,SENDER_IN,BER1834
A1529,Augsburg ,MENTIONED_IN,BER2037
A1529,Augsburg ,MENTIONED_IN,BER2058
A1529,Augsburg ,MENTIONED_IN,BER2058
A1529,Augsburg ,SENDER_IN,BER2298
A1529,Augsburg ,SENDER_IN,BER2464
A1529,Augsburg ,SENDER_IN,BER2487
A1529,Augsburg ,SENDER_IN,BER2512
A1529,Augsburg ,SENDER_IN,BER2527
A1529,Augsburg ,SENDER_IN,BER2616
A1529,Augsburg ,SENDER_IN,BER2617
A1529,Augsburg ,SENDER_IN,BER2762
A1529,Augsburg ,SENDER_IN,BER2769
A1529,Augsburg ,SENDER_IN,BER2801
A1529,Augsburg ,SENDER_IN,BER2838
A1529,Augsburg ,SENDER_IN,BER2877
A1529,Augsburg ,SENDER_IN,BER2879
A1529,Augsburg ,SENDER_IN,BER2940
A1529,Augsburg ,SENDER_IN,BER2969
A1529,Augsburg ,SENDER_IN,BER3036
A1529,Augsburg ,SENDER_IN,BER3158
A1529,Augsburg ,SENDER_IN,BER3231
A1529,Augsburg ,SENDER_IN,BER3403
A1529,Augsburg ,SENDER_IN,BER3626
A1529,Augsburg ,SENDER_IN,BER3628
A1529,Augsburg ,SENDER_IN,BER3695
A1529,Augsburg ,MENTIONED_IN,BER3697
A1529,Augsburg ,MENTIONED_IN,BER3707
A1529,Augsburg ,SENDER_IN,BER3772
A1529,Augsburg ,SENDER_IN,BER3816
A1529,Augsburg ,SENDER_IN,BER3854
A1529,Augsburg ,SENDER_IN,BER3965
A1529,Augsburg ,SENDER_IN,BER4028
A1529,Augsburg ,SENDER_IN,BER4368
A1529,Augsburg ,SENDER_IN,BER4471
A1529,Augsburg ,SENDER_IN,BER4489
A1529,Augsburg ,SENDER_IN,BER4530
A1529,Augsburg ,SENDER_IN,BER4589
A1529,Augsburg ,SENDER_IN,BER4664
A1529,Augsburg ,SENDER_IN,BER4693
A1529,Augsburg ,SENDER_IN,BER4992
A1529,Augsburg ,SENDER_IN,BER5033
A1529,Augsburg ,SENDER_IN,BER5161
A1529,Augsburg ,MENTIONED_IN,BER5327
A1529,Augsburg ,SENDER_IN,BER5721
A1529,Augsburg ,SENDER_IN,BER5739
A1529,Augsburg ,SENDER_IN,BER5763
A1529,Augsburg ,SENDER_IN,BER5846
A1529,Augsburg ,SENDER_IN,BER5873
A1529,Augsburg ,SENDER_IN,BER5909
A1529,Augsburg ,SENDER_IN,BER5929
A1529,Augsburg ,SENDER_IN,BER6049
A1529,Augsburg ,SENDER_IN,BER6676
A1529,Augsburg ,SENDER_IN,BER6703
A1529,Augsburg ,SENDER_IN,BER6833
A1529,Augsburg ,SENDER_IN,BER6895
A1529,Augsburg ,SENDER_IN,BER6945
A1529,Augsburg ,SENDER_IN,BER6982
A1529,Augsburg ,SENDER_IN,BER7030
A1529,Augsburg ,SENDER_IN,BER7061
A1529,Augsburg ,SENDER_IN,BER7123
A1529,Augsburg ,SENDER_IN,BER7134
A1529,Augsburg ,MENTIONED_IN,BER7136
A1529,Augsburg ,MENTIONED_IN,BER7137
A1529,Augsburg ,MENTIONED_IN,BER7142
A1529,Augsburg ,MENTIONED_IN,BER7255
A1529,Augsburg ,MENTIONED_IN,BER7363
A1529,Augsburg ,SENDER_IN,BER7440
A1529,Augsburg ,SENDER_IN,BER7517
A1529,Augsburg ,MENTIONED_IN,BER7587
A1529,Augsburg ,SENDER_IN,BER7632
A1529,Augsburg ,SENDER_IN,BER7645
A1529,Augsburg ,SENDER_IN,BER8051
A1529,Augsburg ,MENTIONED_IN,BER8064
A1529,Augsburg ,MENTIONED_IN,BER8065
A1529,Augsburg ,SENDER_IN,BER8102
A1529,Augsburg ,SENDER_IN,BER8119
A1865,Augustin Dürnfelder,SENDER_IN,BER7846
A1865,Augustin Dürnfelder,SENDER_IN,BER3745
A1865,Augustin Dürnfelder,SENDER_IN,BER7843
A628,Augustiner in Nürnberg,SENDER_IN,BER6731
A628,Augustiner in Nürnberg,MENTIONED_IN,BER6259
A629,Auhausen ,SENDER_IN,BER6759
A629,Auhausen ,SENDER_IN,BER3619
A485,B. Hittenbeck,SENDER_IN,BER1722
A1866,Bader Mutz,MENTIONED_IN,BER5592
A1867,Bader Osterreich,MENTIONED_IN,BER5592
A1530,Baiersdorf ,MENTIONED_IN,BER6910
A1530,Baiersdorf ,MENTIONED_IN,BER438
A1530,Baiersdorf ,SENDER_IN,BER823
A1530,Baiersdorf ,SENDER_IN,BER1485
A1530,Baiersdorf ,SENDER_IN,BER1971
A1530,Baiersdorf ,SENDER_IN,BER1992
A1530,Baiersdorf ,SENDER_IN,BER2258
A1530,Baiersdorf ,SENDER_IN,BER2287
A1519,Ballmertshofen ,MENTIONED_IN,BER2731
A1519,Ballmertshofen ,MENTIONED_IN,BER2714
A189,Balthasar Hegelbach,MENTIONED_IN,BER4557
A1868,Balthasar Imhof,MENTIONED_IN,BER2013
A1869,Balthasar Nothaft zu Bodenstein,SENDER_IN,BER4246
A1870,Balthasar Rosch,MENTIONED_IN,BER3307
A1871,Balthasar Spilberger,MENTIONED_IN,BER1014
A1872,Balthasar von Mylau,SENDER_IN,BER2286
A1873,Balthasar von Thüngen,SENDER_IN,BER5455
A1874,Balthasar von Wenkheim,MENTIONED_IN,BER1427
A1875,Balthasar Vyol,SENDER_IN,BER7404
A1876,Bamberg,SENDER_IN,BER158
A1531,Bamberg ,MENTIONED_IN,BER7539
A1531,Bamberg ,MENTIONED_IN,BER1227
A1531,Bamberg ,MENTIONED_IN,BER1640
A1531,Bamberg ,MENTIONED_IN,BER2519
A1531,Bamberg ,MENTIONED_IN,BER2715
A1531,Bamberg ,MENTIONED_IN,BER2895
A1531,Bamberg ,MENTIONED_IN,BER3665
A1531,Bamberg ,MENTIONED_IN,BER3672
A1531,Bamberg ,SENDER_IN,BER3994
A1531,Bamberg ,SENDER_IN,BER4069
A1531,Bamberg ,SENDER_IN,BER4640
A1531,Bamberg ,SENDER_IN,BER5402
A1531,Bamberg ,SENDER_IN,BER5414
A1531,Bamberg ,MENTIONED_IN,BER5434
A1531,Bamberg ,MENTIONED_IN,BER5596
A1531,Bamberg ,SENDER_IN,BER5895
A1531,Bamberg ,SENDER_IN,BER6248
A1531,Bamberg ,SENDER_IN,BER6636
A1531,Bamberg ,SENDER_IN,BER6757
A1531,Bamberg ,SENDER_IN,BER7005
A1531,Bamberg ,SENDER_IN,BER7394
A190,Barbara Barbierer,MENTIONED_IN,BER1847
A1072,Barbara Glaserin,MENTIONED_IN,BER6806
A1877,Barbara Haller,MENTIONED_IN,BER7514
A1878,Barbara Hallerin,MENTIONED_IN,BER7553
A1879,Barbara Kretzerin von Rothenburg,MENTIONED_IN,BER2048
A1879,Barbara Kretzerin von Rothenburg,MENTIONED_IN,BER1913
A1879,Barbara Kretzerin von Rothenburg,MENTIONED_IN,BER1948
A1880,Barbara Kürsnerin,MENTIONED_IN,BER5374
A1043,Barbara Marschall von Pappenheim,SENDER_IN,BER5991
A1881,Barbara Merten Spörlin,MENTIONED_IN,BER1712
A1882,Barbara Neithartin,SENDER_IN,BER1180
A1073,Barbara Nordlingerin,MENTIONED_IN,BER3774
A1883,Barbara Schetzlin,MENTIONED_IN,BER2051
A1884,Barbara Seuffin,MENTIONED_IN,BER2587
A1074,Barbara Volkmerin,MENTIONED_IN,BER6659
A1074,Barbara Volkmerin,MENTIONED_IN,BER5215
A1074,Barbara Volkmerin,MENTIONED_IN,BER6605
A1885,Barbara von Muntzer zu Flügelsberg,SENDER_IN,BER6297
A1885,Barbara von Muntzer zu Flügelsberg,SENDER_IN,BER5816
A1885,Barbara von Muntzer zu Flügelsberg,SENDER_IN,BER6127
A630,Barfüsser in Nürnberg,MENTIONED_IN,BER8242
A630,Barfüsser in Nürnberg,MENTIONED_IN,BER3221
A630,Barfüsser in Nürnberg,MENTIONED_IN,BER3395
A948,Barfüssergardian in Nürnberg,MENTIONED_IN,BER1553
A631,Barfüsserkl. In München,MENTIONED_IN,BER3221
A1532,Bärnau ,SENDER_IN,BER2203
A842,Baroch Lemlin ,MENTIONED_IN,BER3755
A842,Baroch Lemlin ,MENTIONED_IN,BER3743
A1886,Bartholomeus Biberteraw,MENTIONED_IN,BER5112
A1886,Bartholomeus Biberteraw,SENDER_IN,BER4978
A191,Bartholomeus Druse,MENTIONED_IN,BER2652
A1887,Bartholomeus Hirschvogel,MENTIONED_IN,BER6575
A1887,Bartholomeus Hirschvogel,MENTIONED_IN,BER5669
A1075,Bartholomeus Knorr,MENTIONED_IN,BER5439
A1075,Bartholomeus Knorr,MENTIONED_IN,BER2187
A1075,Bartholomeus Knorr,MENTIONED_IN,BER2393
A1075,Bartholomeus Knorr,MENTIONED_IN,BER3407
A1075,Bartholomeus Knorr,MENTIONED_IN,BER4719
A1075,Bartholomeus Knorr,MENTIONED_IN,BER5091
A432,Bartholomeus Leiplin,MENTIONED_IN,BER8133
A1888,Bartholomeus Neithart,MENTIONED_IN,BER1229
A1888,Bartholomeus Neithart,SENDER_IN,BER1023
A1888,Bartholomeus Neithart,SENDER_IN,BER1053
A949,Bartholomeus Sandgrub,SENDER_IN,BER3879
A1889,Bartholomeus Scheuerlin,SENDER_IN,BER1187
A1890,Bartholomeus Scheyrling,SENDER_IN,BER1362
A1891,Bartholomeus Stromer,MENTIONED_IN,BER2447
A1892,Bartholomeus Suntheim,MENTIONED_IN,BER6439
A1893,Bartholomeus Welser,MENTIONED_IN,BER7631
A192,Bartholomeus Zeidler,MENTIONED_IN,BER5694
A1533,Basel ,SENDER_IN,BER5815
A1533,Basel ,MENTIONED_IN,BER140
A1533,Basel ,SENDER_IN,BER148
A1533,Basel ,SENDER_IN,BER169
A1533,Basel ,SENDER_IN,BER1653
A1533,Basel ,SENDER_IN,BER2682
A1533,Basel ,SENDER_IN,BER3853
A1894,Baudisheim,SENDER_IN,BER5263
A1895,Bauer der Vestenberg,MENTIONED_IN,BER6805
A1896,Bauern Grünast,MENTIONED_IN,BER517
A1897,Bauern Wanderbach,MENTIONED_IN,BER3830
A1898,"Baumanin, Margarethe und ihr ungen. Mann",SENDER_IN,BER1483
A1899,Baumeister von Nürnberg,SENDER_IN,BER2912
A1900,Baumgartenberg ,SENDER_IN,BER6555
A1901,Bayern,MENTIONED_IN,BER3670
A1534,Bayreuth ,SENDER_IN,BER8189
A1534,Bayreuth ,SENDER_IN,BER1794
A1534,Bayreuth ,MENTIONED_IN,BER1835
A1534,Bayreuth ,MENTIONED_IN,BER1897
A1534,Bayreuth ,MENTIONED_IN,BER1904
A1534,Bayreuth ,SENDER_IN,BER2412
A1534,Bayreuth ,SENDER_IN,BER2516
A1534,Bayreuth ,SENDER_IN,BER2653
A1534,Bayreuth ,SENDER_IN,BER4274
A1534,Bayreuth ,SENDER_IN,BER4948
A1534,Bayreuth ,MENTIONED_IN,BER5421
A1534,Bayreuth ,SENDER_IN,BER5469
A1534,Bayreuth ,SENDER_IN,BER6008
A1534,Bayreuth ,SENDER_IN,BER6244
A1534,Bayreuth ,SENDER_IN,BER6245
A1534,Bayreuth ,SENDER_IN,BER7329
A1534,Bayreuth ,SENDER_IN,BER7343
A1534,Bayreuth ,SENDER_IN,BER7695
A1534,Bayreuth ,SENDER_IN,BER7699
A1534,Bayreuth ,SENDER_IN,BER7700
A1534,Bayreuth ,SENDER_IN,BER7982
A1534,Bayreuth ,SENDER_IN,BER8177
A1902,Beatrix Zenge zu Schneeberg,SENDER_IN,BER3975
A1902,Beatrix Zenge zu Schneeberg,SENDER_IN,BER1619
A1902,Beatrix Zenge zu Schneeberg,SENDER_IN,BER3188
A1903,"Beckenknecht, N. N., ein",MENTIONED_IN,BER7811
A1904,Beckschlager,MENTIONED_IN,BER1641
A940,Behringersdorf ,MENTIONED_IN,BER4601
A1905,Ber Rebstock,SENDER_IN,BER3707
A1905,Ber Rebstock,SENDER_IN,BER3293
A433,Berchtoldung,MENTIONED_IN,BER7643
A152,Berg ,MENTIONED_IN,BER2023
A152,Berg ,MENTIONED_IN,BER2016
A152,Berg ,MENTIONED_IN,BER2021
A694,Berggericht Wendelstein,SENDER_IN,BER5071
A1690,Bergzabern ,MENTIONED_IN,BER6632
A1690,Bergzabern ,MENTIONED_IN,BER6618
A1906,"Beringer, F.",SENDER_IN,BER4450
A1535,Bern im Uechtland ,SENDER_IN,BER8132
A1535,Bern im Uechtland ,SENDER_IN,BER1918
A1535,Bern im Uechtland ,SENDER_IN,BER2444
A1535,Bern im Uechtland ,SENDER_IN,BER2450
A1535,Bern im Uechtland ,SENDER_IN,BER3110
A1535,Bern im Uechtland ,SENDER_IN,BER3641
A1535,Bern im Uechtland ,SENDER_IN,BER4996
A1535,Bern im Uechtland ,SENDER_IN,BER5132
A1535,Bern im Uechtland ,SENDER_IN,BER5800
A1535,Bern im Uechtland ,SENDER_IN,BER6117
A1535,Bern im Uechtland ,SENDER_IN,BER6172
A1535,Bern im Uechtland ,SENDER_IN,BER6403
A1535,Bern im Uechtland ,SENDER_IN,BER7209
A1535,Bern im Uechtland ,MENTIONED_IN,BER7704
A1535,Bern im Uechtland ,MENTIONED_IN,BER7976
A950,Bernd,MENTIONED_IN,BER4993
A1907,Bernhard Grarock,SENDER_IN,BER8095
A1908,Bernhard Kreis von Lindenfels,SENDER_IN,BER2744
A1909,Bernhard Planck,MENTIONED_IN,BER5916
A1910,Bernhard von Giech,SENDER_IN,BER5138
A1911,Bernhard von Treben zu Kaaden,SENDER_IN,BER4350
A1911,Bernhard von Treben zu Kaaden,SENDER_IN,BER3808
A1912,Bernhard von Zinnenburg zu Schönburg ,SENDER_IN,BER7668
A1912,Bernhard von Zinnenburg zu Schönburg ,MENTIONED_IN,BER441
A1912,Bernhard von Zinnenburg zu Schönburg ,SENDER_IN,BER442
A1536,Bernheim ,SENDER_IN,BER7773
A1536,Bernheim ,SENDER_IN,BER200
A1536,Bernheim ,SENDER_IN,BER352
A1536,Bernheim ,SENDER_IN,BER423
A1536,Bernheim ,SENDER_IN,BER1391
A1536,Bernheim ,SENDER_IN,BER1430
A1536,Bernheim ,SENDER_IN,BER1594
A1536,Bernheim ,SENDER_IN,BER1634
A1536,Bernheim ,SENDER_IN,BER1760
A1536,Bernheim ,SENDER_IN,BER1769
A1536,Bernheim ,SENDER_IN,BER1916
A1536,Bernheim ,MENTIONED_IN,BER1939
A1536,Bernheim ,MENTIONED_IN,BER2277
A1536,Bernheim ,SENDER_IN,BER2461
A1536,Bernheim ,SENDER_IN,BER3146
A1536,Bernheim ,MENTIONED_IN,BER3164
A1536,Bernheim ,MENTIONED_IN,BER3232
A1536,Bernheim ,SENDER_IN,BER3919
A1536,Bernheim ,SENDER_IN,BER3935
A1536,Bernheim ,SENDER_IN,BER4135
A1536,Bernheim ,MENTIONED_IN,BER4170
A1536,Bernheim ,SENDER_IN,BER4183
A1536,Bernheim ,SENDER_IN,BER4304
A1536,Bernheim ,SENDER_IN,BER4317
A1536,Bernheim ,MENTIONED_IN,BER4326
A1536,Bernheim ,MENTIONED_IN,BER4328
A1536,Bernheim ,SENDER_IN,BER4330
A1536,Bernheim ,SENDER_IN,BER4969
A1536,Bernheim ,SENDER_IN,BER4994
A1536,Bernheim ,SENDER_IN,BER5035
A1536,Bernheim ,SENDER_IN,BER5165
A1536,Bernheim ,SENDER_IN,BER7109
A1536,Bernheim ,MENTIONED_IN,BER7110
A1536,Bernheim ,SENDER_IN,BER7221
A1536,Bernheim ,MENTIONED_IN,BER7225
A1536,Bernheim ,SENDER_IN,BER7249
A1913,Berthold Beckschlager,MENTIONED_IN,BER6302
A1914,Berthold Biberteraw,MENTIONED_IN,BER4119
A1914,Berthold Biberteraw,MENTIONED_IN,BER3974
A1914,Berthold Biberteraw,MENTIONED_IN,BER4007
A1076,Berthold Deichsler,MENTIONED_IN,BER3106
A74,Berthold II. Nützel,SENDER_IN,BER858
A74,Berthold II. Nützel,MENTIONED_IN,BER7818
A73,Berthold III. Tucher,MENTIONED_IN,BER2090
A73,Berthold III. Tucher,MENTIONED_IN,BER502
A1915,Berthold Letzelter von Ingolstadt,MENTIONED_IN,BER6291
A1916,Berthold Ratz von Wiesenbach,MENTIONED_IN,BER1047
A1916,Berthold Ratz von Wiesenbach,MENTIONED_IN,BER1027
A1077,Berthold Thum,SENDER_IN,BER7806
A1077,Berthold Thum,SENDER_IN,BER4481
A1077,Berthold Thum,SENDER_IN,BER4498
A1077,Berthold Thum,MENTIONED_IN,BER4910
A1077,Berthold Thum,MENTIONED_IN,BER4911
A1077,Berthold Thum,SENDER_IN,BER4912
A1077,Berthold Thum,MENTIONED_IN,BER5566
A1077,Berthold Thum,MENTIONED_IN,BER6260
A1077,Berthold Thum,MENTIONED_IN,BER6261
A1077,Berthold Thum,SENDER_IN,BER7798
A84,Berthold Volckamer,RECEIVER_IN,BER2793
A84,Berthold Volckamer,RECEIVER_IN,BER57
A84,Berthold Volckamer,RECEIVER_IN,BER58
A84,Berthold Volckamer,RECEIVER_IN,BER61
A84,Berthold Volckamer,RECEIVER_IN,BER74
A84,Berthold Volckamer,RECEIVER_IN,BER88
A84,Berthold Volckamer,RECEIVER_IN,BER91
A84,Berthold Volckamer,RECEIVER_IN,BER98
A84,Berthold Volckamer,RECEIVER_IN,BER104
A84,Berthold Volckamer,RECEIVER_IN,BER159
A84,Berthold Volckamer,RECEIVER_IN,BER160
A84,Berthold Volckamer,RECEIVER_IN,BER167
A84,Berthold Volckamer,RECEIVER_IN,BER193
A84,Berthold Volckamer,RECEIVER_IN,BER210
A84,Berthold Volckamer,RECEIVER_IN,BER236
A84,Berthold Volckamer,RECEIVER_IN,BER238
A84,Berthold Volckamer,RECEIVER_IN,BER276
A84,Berthold Volckamer,RECEIVER_IN,BER317
A84,Berthold Volckamer,RECEIVER_IN,BER362
A84,Berthold Volckamer,SENDER_IN,BER432
A84,Berthold Volckamer,RECEIVER_IN,BER435
A84,Berthold Volckamer,RECEIVER_IN,BER467
A84,Berthold Volckamer,RECEIVER_IN,BER479
A84,Berthold Volckamer,RECEIVER_IN,BER490
A84,Berthold Volckamer,RECEIVER_IN,BER508
A84,Berthold Volckamer,RECEIVER_IN,BER614
A84,Berthold Volckamer,RECEIVER_IN,BER679
A84,Berthold Volckamer,RECEIVER_IN,BER692
A84,Berthold Volckamer,RECEIVER_IN,BER723
A84,Berthold Volckamer,RECEIVER_IN,BER760
A84,Berthold Volckamer,RECEIVER_IN,BER849
A84,Berthold Volckamer,SENDER_IN,BER901
A84,Berthold Volckamer,SENDER_IN,BER930
A84,Berthold Volckamer,RECEIVER_IN,BER954
A84,Berthold Volckamer,RECEIVER_IN,BER986
A84,Berthold Volckamer,RECEIVER_IN,BER987
A84,Berthold Volckamer,RECEIVER_IN,BER990
A84,Berthold Volckamer,RECEIVER_IN,BER1021
A84,Berthold Volckamer,RECEIVER_IN,BER1031
A84,Berthold Volckamer,RECEIVER_IN,BER1041
A84,Berthold Volckamer,RECEIVER_IN,BER1051
A84,Berthold Volckamer,RECEIVER_IN,BER1059
A84,Berthold Volckamer,RECEIVER_IN,BER1062
A84,Berthold Volckamer,RECEIVER_IN,BER1068
A84,Berthold Volckamer,RECEIVER_IN,BER1074
A84,Berthold Volckamer,RECEIVER_IN,BER1103
A84,Berthold Volckamer,RECEIVER_IN,BER1109
A84,Berthold Volckamer,RECEIVER_IN,BER1202
A84,Berthold Volckamer,SENDER_IN,BER1207
A84,Berthold Volckamer,SENDER_IN,BER1210
A84,Berthold Volckamer,SENDER_IN,BER1214
A84,Berthold Volckamer,SENDER_IN,BER1230
A84,Berthold Volckamer,SENDER_IN,BER1253
A84,Berthold Volckamer,SENDER_IN,BER1259
A84,Berthold Volckamer,SENDER_IN,BER1262
A84,Berthold Volckamer,SENDER_IN,BER1282
A84,Berthold Volckamer,SENDER_IN,BER1300
A84,Berthold Volckamer,SENDER_IN,BER1314
A84,Berthold Volckamer,SENDER_IN,BER1323
A84,Berthold Volckamer,RECEIVER_IN,BER1328
A84,Berthold Volckamer,RECEIVER_IN,BER1499
A84,Berthold Volckamer,SENDER_IN,BER1543
A84,Berthold Volckamer,RECEIVER_IN,BER1577
A84,Berthold Volckamer,RECEIVER_IN,BER1793
A84,Berthold Volckamer,SENDER_IN,BER1815
A84,Berthold Volckamer,SENDER_IN,BER1824
A84,Berthold Volckamer,RECEIVER_IN,BER1947
A84,Berthold Volckamer,SENDER_IN,BER1964
A84,Berthold Volckamer,SENDER_IN,BER1981
A84,Berthold Volckamer,SENDER_IN,BER2001
A84,Berthold Volckamer,RECEIVER_IN,BER2027
A84,Berthold Volckamer,RECEIVER_IN,BER2042
A84,Berthold Volckamer,SENDER_IN,BER2102
A84,Berthold Volckamer,SENDER_IN,BER2123
A84,Berthold Volckamer,RECEIVER_IN,BER2134
A84,Berthold Volckamer,MENTIONED_IN,BER2184
A84,Berthold Volckamer,SENDER_IN,BER2185
A84,Berthold Volckamer,SENDER_IN,BER2231
A84,Berthold Volckamer,SENDER_IN,BER2264
A84,Berthold Volckamer,RECEIVER_IN,BER2790
A486,Berthold von Abenberg,SENDER_IN,BER785
A486,Berthold von Abenberg,SENDER_IN,BER750
A486,Berthold von Abenberg,SENDER_IN,BER765
A1486,Berthold von Wiesenthau ,SENDER_IN,BER7868
A1486,Berthold von Wiesenthau ,SENDER_IN,BER3498
A1486,Berthold von Wiesenthau ,SENDER_IN,BER7795
A1486,Berthold von Wiesenthau ,SENDER_IN,BER7807
A1486,Berthold von Wiesenthau ,MENTIONED_IN,BER7866
A1486,Berthold von Wiesenthau ,MENTIONED_IN,BER7867
A1917,Berthold Waldstromer,MENTIONED_IN,BER1712
A1917,Berthold Waldstromer,SENDER_IN,BER293
A1918,Berthold Wetzel,SENDER_IN,BER6282
A1919,Berthold Winterschmid,MENTIONED_IN,BER6818
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER7583
A81,Berthold XI. Pfinzing,RECEIVER_IN,BER322
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER1533
A81,Berthold XI. Pfinzing,SENDER_IN,BER2770
A81,Berthold XI. Pfinzing,SENDER_IN,BER2793
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER2864
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER2918
A81,Berthold XI. Pfinzing,RECEIVER_IN,BER3215
A81,Berthold XI. Pfinzing,RECEIVER_IN,BER3225
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER3353
A81,Berthold XI. Pfinzing,SENDER_IN,BER4001
A81,Berthold XI. Pfinzing,RECEIVER_IN,BER4245
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER4419
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER4439
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER4530
A81,Berthold XI. Pfinzing,RECEIVER_IN,BER5669
A81,Berthold XI. Pfinzing,SENDER_IN,BER5832
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER6478
A81,Berthold XI. Pfinzing,SENDER_IN,BER6590
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER7260
A81,Berthold XI. Pfinzing,MENTIONED_IN,BER7323
A1920,Berthold Zudenreuter,SENDER_IN,BER7188
A1921,Bertholdsdorf ,MENTIONED_IN,BER175
A1921,Bertholdsdorf ,MENTIONED_IN,BER125
A1922,Bertram Pfuel,SENDER_IN,BER7522
A1467,Betzenstein ,SENDER_IN,BER1277
A1537,Biberach ,SENDER_IN,BER7732
A1537,Biberach ,SENDER_IN,BER4682
A1537,Biberach ,SENDER_IN,BER4760
A1537,Biberach ,SENDER_IN,BER5061
A1537,Biberach ,SENDER_IN,BER5261
A1537,Biberach ,SENDER_IN,BER5578
A1537,Biberach ,SENDER_IN,BER7448
A1537,Biberach ,SENDER_IN,BER7666
A1923,Biberteraw ,MENTIONED_IN,BER4154
A951,Bischof Anton von Bamberg,SENDER_IN,BER8206
A951,Bischof Anton von Bamberg,SENDER_IN,BER8
A951,Bischof Anton von Bamberg,SENDER_IN,BER48
A951,Bischof Anton von Bamberg,SENDER_IN,BER66
A951,Bischof Anton von Bamberg,SENDER_IN,BER124
A951,Bischof Anton von Bamberg,SENDER_IN,BER132
A951,Bischof Anton von Bamberg,SENDER_IN,BER157
A951,Bischof Anton von Bamberg,MENTIONED_IN,BER232
A951,Bischof Anton von Bamberg,SENDER_IN,BER235
A951,Bischof Anton von Bamberg,SENDER_IN,BER242
A951,Bischof Anton von Bamberg,SENDER_IN,BER868
A951,Bischof Anton von Bamberg,SENDER_IN,BER1366
A951,Bischof Anton von Bamberg,SENDER_IN,BER1412
A951,Bischof Anton von Bamberg,SENDER_IN,BER1460
A951,Bischof Anton von Bamberg,SENDER_IN,BER1473
A951,Bischof Anton von Bamberg,SENDER_IN,BER1505
A951,Bischof Anton von Bamberg,SENDER_IN,BER1579
A951,Bischof Anton von Bamberg,SENDER_IN,BER1580
A951,Bischof Anton von Bamberg,SENDER_IN,BER1581
A951,Bischof Anton von Bamberg,SENDER_IN,BER1597
A951,Bischof Anton von Bamberg,SENDER_IN,BER1772
A951,Bischof Anton von Bamberg,SENDER_IN,BER1801
A951,Bischof Anton von Bamberg,SENDER_IN,BER1879
A951,Bischof Anton von Bamberg,SENDER_IN,BER1880
A951,Bischof Anton von Bamberg,SENDER_IN,BER1915
A951,Bischof Anton von Bamberg,SENDER_IN,BER1921
A951,Bischof Anton von Bamberg,SENDER_IN,BER1976
A951,Bischof Anton von Bamberg,SENDER_IN,BER1987
A951,Bischof Anton von Bamberg,SENDER_IN,BER1988
A951,Bischof Anton von Bamberg,SENDER_IN,BER2138
